ID,NOME,VALOR
1626,NOME 1626,1626000.55
1627,NOME 1627,1627000.55
1628,NOME 1628,1628000.55
1629,NOME 1629,1629000.55
1630,NOME 1630,1630000.55
1631,NOME 1631,1631000.55
1632,NOME 1632,1632000.55
1633,NOME 1633,1633000.55
1634,NOME 1634,1634000.55
1635,NOME 1635,1635000.55
1636,NOME 1636,1636000.55
1637,NOME 1637,1637000.55
1638,NOME 1638,1638000.55
1639,NOME 1639,1639000.55
1640,NOME 1640,1640000.55
1641,NOME 1641,1641000.55
1642,NOME 1642,1642000.55
1643,NOME 1643,1643000.55
1644,NOME 1644,1644000.55
1645,NOME 1645,1645000.55
1646,NOME 1646,1646000.55
1647,NOME 1647,1647000.55
1648,NOME 1648,1648000.55
1649,NOME 1649,1649000.55
1650,NOME 1650,1650000.55
1651,NOME 1651,1651000.55
1652,NOME 1652,1652000.55
1653,NOME 1653,1653000.55
1654,NOME 1654,1654000.55
1655,NOME 1655,1655000.55
1656,NOME 1656,1656000.55
1657,NOME 1657,1657000.55
1658,NOME 1658,1658000.55
1659,NOME 1659,1659000.55
1660,NOME 1660,1660000.55
1661,NOME 1661,1661000.55
1662,NOME 1662,1662000.55
1663,NOME 1663,1663000.55
1664,NOME 1664,1664000.55
1665,NOME 1665,1665000.55
1666,NOME 1666,1666000.55
1667,NOME 1667,1667000.55
1668,NOME 1668,1668000.55
1669,NOME 1669,1669000.55
1670,NOME 1670,1670000.55
1671,NOME 1671,1671000.55
1672,NOME 1672,1672000.55
1673,NOME 1673,1673000.55
1674,NOME 1674,1674000.55
1675,NOME 1675,1675000.55
1676,NOME 1676,1676000.55
1677,NOME 1677,1677000.55
1678,NOME 1678,1678000.55
1679,NOME 1679,1679000.55
1680,NOME 1680,1680000.55
1681,NOME 1681,1681000.55
1682,NOME 1682,1682000.55
1683,NOME 1683,1683000.55
1684,NOME 1684,1684000.55
1685,NOME 1685,1685000.55
1686,NOME 1686,1686000.55
1687,NOME 1687,1687000.55
1688,NOME 1688,1688000.55
1689,NOME 1689,1689000.55
1690,NOME 1690,1690000.55
1691,NOME 1691,1691000.55
1692,NOME 1692,1692000.55
1693,NOME 1693,1693000.55
1694,NOME 1694,1694000.55
1695,NOME 1695,1695000.55
1696,NOME 1696,1696000.55
1697,NOME 1697,1697000.55
1698,NOME 1698,1698000.55
1699,NOME 1699,1699000.55
1700,NOME 1700,1700000.55
1701,NOME 1701,1701000.55
1702,NOME 1702,1702000.55
1703,NOME 1703,1703000.55
1704,NOME 1704,1704000.55
1705,NOME 1705,1705000.55
1706,NOME 1706,1706000.55
1707,NOME 1707,1707000.55
1708,NOME 1708,1708000.55
1709,NOME 1709,1709000.55
1710,NOME 1710,1710000.55
1711,NOME 1711,1711000.55
1712,NOME 1712,1712000.55
1713,NOME 1713,1713000.55
1714,NOME 1714,1714000.55
1715,NOME 1715,1715000.55
1716,NOME 1716,1716000.55
1717,NOME 1717,1717000.55
1718,NOME 1718,1718000.55
1719,NOME 1719,1719000.55
1720,NOME 1720,1720000.55
1721,NOME 1721,1721000.55
1722,NOME 1722,1722000.55
1723,NOME 1723,1723000.55
1724,NOME 1724,1724000.55
1725,NOME 1725,1725000.55
1726,NOME 1726,1726000.55
1727,NOME 1727,1727000.55
1728,NOME 1728,1728000.55
1729,NOME 1729,1729000.55
1730,NOME 1730,1730000.55
1731,NOME 1731,1731000.55
1732,NOME 1732,1732000.55
1733,NOME 1733,1733000.55
1734,NOME 1734,1734000.55
1735,NOME 1735,1735000.55
1736,NOME 1736,1736000.55
1737,NOME 1737,1737000.55
1738,NOME 1738,1738000.55
1739,NOME 1739,1739000.55
1740,NOME 1740,1740000.55
1741,NOME 1741,1741000.55
1742,NOME 1742,1742000.55
1743,NOME 1743,1743000.55
1744,NOME 1744,1744000.55
1745,NOME 1745,1745000.55
1746,NOME 1746,1746000.55
1747,NOME 1747,1747000.55
1748,NOME 1748,1748000.55
1749,NOME 1749,1749000.55
1750,NOME 1750,1750000.55
1751,NOME 1751,1751000.55
1752,NOME 1752,1752000.55
1753,NOME 1753,1753000.55
1754,NOME 1754,1754000.55
1755,NOME 1755,1755000.55
1756,NOME 1756,1756000.55
1757,NOME 1757,1757000.55
1758,NOME 1758,1758000.55
1759,NOME 1759,1759000.55
1760,NOME 1760,1760000.55
1761,NOME 1761,1761000.55
1762,NOME 1762,1762000.55
1763,NOME 1763,1763000.55
1764,NOME 1764,1764000.55
1765,NOME 1765,1765000.55
1766,NOME 1766,1766000.55
1767,NOME 1767,1767000.55
1768,NOME 1768,1768000.55
1769,NOME 1769,1769000.55
1770,NOME 1770,1770000.55
1771,NOME 1771,1771000.55
1772,NOME 1772,1772000.55
1773,NOME 1773,1773000.55
1774,NOME 1774,1774000.55
1775,NOME 1775,1775000.55
1776,NOME 1776,1776000.55
1777,NOME 1777,1777000.55
1778,NOME 1778,1778000.55
1779,NOME 1779,1779000.55
1780,NOME 1780,1780000.55
1781,NOME 1781,1781000.55
1782,NOME 1782,1782000.55
1783,NOME 1783,1783000.55
1784,NOME 1784,1784000.55
1785,NOME 1785,1785000.55
1786,NOME 1786,1786000.55
1787,NOME 1787,1787000.55
1788,NOME 1788,1788000.55
1789,NOME 1789,1789000.55
1790,NOME 1790,1790000.55
1791,NOME 1791,1791000.55
1792,NOME 1792,1792000.55
1793,NOME 1793,1793000.55
1794,NOME 1794,1794000.55
1795,NOME 1795,1795000.55
1796,NOME 1796,1796000.55
1797,NOME 1797,1797000.55
1798,NOME 1798,1798000.55
1799,NOME 1799,1799000.55
1800,NOME 1800,1800000.55
1801,NOME 1801,1801000.55
1802,NOME 1802,1802000.55
1803,NOME 1803,1803000.55
1804,NOME 1804,1804000.55
1805,NOME 1805,1805000.55
1806,NOME 1806,1806000.55
1807,NOME 1807,1807000.55
1808,NOME 1808,1808000.55
1809,NOME 1809,1809000.55
1810,NOME 1810,1810000.55
1811,NOME 1811,1811000.55
1812,NOME 1812,1812000.55
1813,NOME 1813,1813000.55
1814,NOME 1814,1814000.55
1815,NOME 1815,1815000.55
1816,NOME 1816,1816000.55
1817,NOME 1817,1817000.55
1818,NOME 1818,1818000.55
1819,NOME 1819,1819000.55
1820,NOME 1820,1820000.55
1821,NOME 1821,1821000.55
1822,NOME 1822,1822000.55
1823,NOME 1823,1823000.55
1824,NOME 1824,1824000.55
1825,NOME 1825,1825000.55
1826,NOME 1826,1826000.55
1827,NOME 1827,1827000.55
1828,NOME 1828,1828000.55
1829,NOME 1829,1829000.55
1830,NOME 1830,1830000.55
1831,NOME 1831,1831000.55
1832,NOME 1832,1832000.55
1833,NOME 1833,1833000.55
1834,NOME 1834,1834000.55
1835,NOME 1835,1835000.55
1836,NOME 1836,1836000.55
1837,NOME 1837,1837000.55
1838,NOME 1838,1838000.55
1839,NOME 1839,1839000.55
1840,NOME 1840,1840000.55
1841,NOME 1841,1841000.55
1842,NOME 1842,1842000.55
1843,NOME 1843,1843000.55
1844,NOME 1844,1844000.55
1845,NOME 1845,1845000.55
1846,NOME 1846,1846000.55
1847,NOME 1847,1847000.55
1848,NOME 1848,1848000.55
1849,NOME 1849,1849000.55
1850,NOME 1850,1850000.55
1851,NOME 1851,1851000.55
1852,NOME 1852,1852000.55
1853,NOME 1853,1853000.55
1854,NOME 1854,1854000.55
1855,NOME 1855,1855000.55
1856,NOME 1856,1856000.55
1857,NOME 1857,1857000.55
1858,NOME 1858,1858000.55
1859,NOME 1859,1859000.55
1860,NOME 1860,1860000.55
1861,NOME 1861,1861000.55
1862,NOME 1862,1862000.55
1863,NOME 1863,1863000.55
1864,NOME 1864,1864000.55
1865,NOME 1865,1865000.55
1866,NOME 1866,1866000.55
1867,NOME 1867,1867000.55
1868,NOME 1868,1868000.55
1869,NOME 1869,1869000.55
1870,NOME 1870,1870000.55
1871,NOME 1871,1871000.55
1872,NOME 1872,1872000.55
1873,NOME 1873,1873000.55
1874,NOME 1874,1874000.55
1875,NOME 1875,1875000.55
1876,NOME 1876,1876000.55
1877,NOME 1877,1877000.55
1878,NOME 1878,1878000.55
1879,NOME 1879,1879000.55
1880,NOME 1880,1880000.55
1881,NOME 1881,1881000.55
1882,NOME 1882,1882000.55
1883,NOME 1883,1883000.55
1884,NOME 1884,1884000.55
1885,NOME 1885,1885000.55
1886,NOME 1886,1886000.55
1887,NOME 1887,1887000.55
1888,NOME 1888,1888000.55
1889,NOME 1889,1889000.55
1890,NOME 1890,1890000.55
1891,NOME 1891,1891000.55
1892,NOME 1892,1892000.55
1893,NOME 1893,1893000.55
1894,NOME 1894,1894000.55
1895,NOME 1895,1895000.55
1896,NOME 1896,1896000.55
1897,NOME 1897,1897000.55
1898,NOME 1898,1898000.55
1899,NOME 1899,1899000.55
1900,NOME 1900,1900000.55
1901,NOME 1901,1901000.55
1902,NOME 1902,1902000.55
1903,NOME 1903,1903000.55
1904,NOME 1904,1904000.55
1905,NOME 1905,1905000.55
1906,NOME 1906,1906000.55
1907,NOME 1907,1907000.55
1908,NOME 1908,1908000.55
1909,NOME 1909,1909000.55
1910,NOME 1910,1910000.55
1911,NOME 1911,1911000.55
1912,NOME 1912,1912000.55
1913,NOME 1913,1913000.55
1914,NOME 1914,1914000.55
1915,NOME 1915,1915000.55
1916,NOME 1916,1916000.55
1917,NOME 1917,1917000.55
1918,NOME 1918,1918000.55
1919,NOME 1919,1919000.55
1920,NOME 1920,1920000.55
1921,NOME 1921,1921000.55
1922,NOME 1922,1922000.55
1923,NOME 1923,1923000.55
1924,NOME 1924,1924000.55
1925,NOME 1925,1925000.55
1926,NOME 1926,1926000.55
1927,NOME 1927,1927000.55
1928,NOME 1928,1928000.55
1929,NOME 1929,1929000.55
1930,NOME 1930,1930000.55
1931,NOME 1931,1931000.55
1932,NOME 1932,1932000.55
1933,NOME 1933,1933000.55
1934,NOME 1934,1934000.55
1935,NOME 1935,1935000.55
1936,NOME 1936,1936000.55
1937,NOME 1937,1937000.55
1938,NOME 1938,1938000.55
1939,NOME 1939,1939000.55
1940,NOME 1940,1940000.55
1941,NOME 1941,1941000.55
1942,NOME 1942,1942000.55
1943,NOME 1943,1943000.55
1944,NOME 1944,1944000.55
1945,NOME 1945,1945000.55
1946,NOME 1946,1946000.55
1947,NOME 1947,1947000.55
1948,NOME 1948,1948000.55
1949,NOME 1949,1949000.55
1950,NOME 1950,1950000.55
1951,NOME 1951,1951000.55
1952,NOME 1952,1952000.55
1953,NOME 1953,1953000.55
1954,NOME 1954,1954000.55
1955,NOME 1955,1955000.55
1956,NOME 1956,1956000.55
1957,NOME 1957,1957000.55
1958,NOME 1958,1958000.55
1959,NOME 1959,1959000.55
1960,NOME 1960,1960000.55
1961,NOME 1961,1961000.55
1962,NOME 1962,1962000.55
1963,NOME 1963,1963000.55
1964,NOME 1964,1964000.55
1965,NOME 1965,1965000.55
1966,NOME 1966,1966000.55
1967,NOME 1967,1967000.55
1968,NOME 1968,1968000.55
1969,NOME 1969,1969000.55
1970,NOME 1970,1970000.55
1971,NOME 1971,1971000.55
1972,NOME 1972,1972000.55
1973,NOME 1973,1973000.55
1974,NOME 1974,1974000.55
1975,NOME 1975,1975000.55
1976,NOME 1976,1976000.55
1977,NOME 1977,1977000.55
1978,NOME 1978,1978000.55
1979,NOME 1979,1979000.55
1980,NOME 1980,1980000.55
1981,NOME 1981,1981000.55
1982,NOME 1982,1982000.55
1983,NOME 1983,1983000.55
1984,NOME 1984,1984000.55
1985,NOME 1985,1985000.55
1986,NOME 1986,1986000.55
1987,NOME 1987,1987000.55
1988,NOME 1988,1988000.55
1989,NOME 1989,1989000.55
1990,NOME 1990,1990000.55
1991,NOME 1991,1991000.55
1992,NOME 1992,1992000.55
1993,NOME 1993,1993000.55
1994,NOME 1994,1994000.55
1995,NOME 1995,1995000.55
1996,NOME 1996,1996000.55
1997,NOME 1997,1997000.55
1998,NOME 1998,1998000.55
1999,NOME 1999,1999000.55
2000,NOME 2000,2000000.55
2001,NOME 2001,2001000.55
2002,NOME 2002,2002000.55
2003,NOME 2003,2003000.55
2004,NOME 2004,2004000.55
2005,NOME 2005,2005000.55
2006,NOME 2006,2006000.55
2007,NOME 2007,2007000.55
2008,NOME 2008,2008000.55
2009,NOME 2009,2009000.55
2010,NOME 2010,2010000.55
2011,NOME 2011,2011000.55
2012,NOME 2012,2012000.55
2013,NOME 2013,2013000.55
2014,NOME 2014,2014000.55
2015,NOME 2015,2015000.55
2016,NOME 2016,2016000.55
2017,NOME 2017,2017000.55
2018,NOME 2018,2018000.55
2019,NOME 2019,2019000.55
2020,NOME 2020,2020000.55
2021,NOME 2021,2021000.55
2022,NOME 2022,2022000.55
2023,NOME 2023,2023000.55
2024,NOME 2024,2024000.55
2025,NOME 2025,2025000.55
2026,NOME 2026,2026000.55
2027,NOME 2027,2027000.55
2028,NOME 2028,2028000.55
2029,NOME 2029,2029000.55
2030,NOME 2030,2030000.55
2031,NOME 2031,2031000.55
2032,NOME 2032,2032000.55
2033,NOME 2033,2033000.55
2034,NOME 2034,2034000.55
2035,NOME 2035,2035000.55
2036,NOME 2036,2036000.55
2037,NOME 2037,2037000.55
2038,NOME 2038,2038000.55
2039,NOME 2039,2039000.55
2040,NOME 2040,2040000.55
2041,NOME 2041,2041000.55
2042,NOME 2042,2042000.55
2043,NOME 2043,2043000.55
2044,NOME 2044,2044000.55
2045,NOME 2045,2045000.55
2046,NOME 2046,2046000.55
2047,NOME 2047,2047000.55
2048,NOME 2048,2048000.55
2049,NOME 2049,2049000.55
2050,NOME 2050,2050000.55
2051,NOME 2051,2051000.55
2052,NOME 2052,2052000.55
2053,NOME 2053,2053000.55
2054,NOME 2054,2054000.55
2055,NOME 2055,2055000.55
2056,NOME 2056,2056000.55
2057,NOME 2057,2057000.55
2058,NOME 2058,2058000.55
2059,NOME 2059,2059000.55
2060,NOME 2060,2060000.55
2061,NOME 2061,2061000.55
2062,NOME 2062,2062000.55
2063,NOME 2063,2063000.55
2064,NOME 2064,2064000.55
2065,NOME 2065,2065000.55
2066,NOME 2066,2066000.55
2067,NOME 2067,2067000.55
2068,NOME 2068,2068000.55
2069,NOME 2069,2069000.55
2070,NOME 2070,2070000.55
2071,NOME 2071,2071000.55
2072,NOME 2072,2072000.55
2073,NOME 2073,2073000.55
2074,NOME 2074,2074000.55
2075,NOME 2075,2075000.55
2076,NOME 2076,2076000.55
2077,NOME 2077,2077000.55
2078,NOME 2078,2078000.55
2079,NOME 2079,2079000.55
2080,NOME 2080,2080000.55
2081,NOME 2081,2081000.55
2082,NOME 2082,2082000.55
2083,NOME 2083,2083000.55
2084,NOME 2084,2084000.55
2085,NOME 2085,2085000.55
2086,NOME 2086,2086000.55
2087,NOME 2087,2087000.55
2088,NOME 2088,2088000.55
2089,NOME 2089,2089000.55
2090,NOME 2090,2090000.55
2091,NOME 2091,2091000.55
2092,NOME 2092,2092000.55
2093,NOME 2093,2093000.55
2094,NOME 2094,2094000.55
2095,NOME 2095,2095000.55
2096,NOME 2096,2096000.55
2097,NOME 2097,2097000.55
2098,NOME 2098,2098000.55
2099,NOME 2099,2099000.55
2100,NOME 2100,2100000.55
2101,NOME 2101,2101000.55
2102,NOME 2102,2102000.55
2103,NOME 2103,2103000.55
2104,NOME 2104,2104000.55
2105,NOME 2105,2105000.55
2106,NOME 2106,2106000.55
2107,NOME 2107,2107000.55
2108,NOME 2108,2108000.55
2109,NOME 2109,2109000.55
2110,NOME 2110,2110000.55
2111,NOME 2111,2111000.55
2112,NOME 2112,2112000.55
2113,NOME 2113,2113000.55
2114,NOME 2114,2114000.55
2115,NOME 2115,2115000.55
2116,NOME 2116,2116000.55
2117,NOME 2117,2117000.55
2118,NOME 2118,2118000.55
2119,NOME 2119,2119000.55
2120,NOME 2120,2120000.55
2121,NOME 2121,2121000.55
2122,NOME 2122,2122000.55
2123,NOME 2123,2123000.55
2124,NOME 2124,2124000.55
2125,NOME 2125,2125000.55
2126,NOME 2126,2126000.55
2127,NOME 2127,2127000.55
2128,NOME 2128,2128000.55
2129,NOME 2129,2129000.55
2130,NOME 2130,2130000.55
2131,NOME 2131,2131000.55
2132,NOME 2132,2132000.55
2133,NOME 2133,2133000.55
2134,NOME 2134,2134000.55
2135,NOME 2135,2135000.55
2136,NOME 2136,2136000.55
2137,NOME 2137,2137000.55
2138,NOME 2138,2138000.55
2139,NOME 2139,2139000.55
2140,NOME 2140,2140000.55
2141,NOME 2141,2141000.55
2142,NOME 2142,2142000.55
2143,NOME 2143,2143000.55
2144,NOME 2144,2144000.55
2145,NOME 2145,2145000.55
2146,NOME 2146,2146000.55
2147,NOME 2147,2147000.55
2148,NOME 2148,2148000.55
2149,NOME 2149,2149000.55
2150,NOME 2150,2150000.55
2151,NOME 2151,2151000.55
2152,NOME 2152,2152000.55
2153,NOME 2153,2153000.55
2154,NOME 2154,2154000.55
2155,NOME 2155,2155000.55
2156,NOME 2156,2156000.55
2157,NOME 2157,2157000.55
2158,NOME 2158,2158000.55
2159,NOME 2159,2159000.55
2160,NOME 2160,2160000.55
2161,NOME 2161,2161000.55
2162,NOME 2162,2162000.55
2163,NOME 2163,2163000.55
2164,NOME 2164,2164000.55
2165,NOME 2165,2165000.55
2166,NOME 2166,2166000.55
2167,NOME 2167,2167000.55
2168,NOME 2168,2168000.55
2169,NOME 2169,2169000.55
2170,NOME 2170,2170000.55
2171,NOME 2171,2171000.55
2172,NOME 2172,2172000.55
2173,NOME 2173,2173000.55
2174,NOME 2174,2174000.55
2175,NOME 2175,2175000.55
2176,NOME 2176,2176000.55
2177,NOME 2177,2177000.55
2178,NOME 2178,2178000.55
2179,NOME 2179,2179000.55
2180,NOME 2180,2180000.55
2181,NOME 2181,2181000.55
2182,NOME 2182,2182000.55
2183,NOME 2183,2183000.55
2184,NOME 2184,2184000.55
2185,NOME 2185,2185000.55
2186,NOME 2186,2186000.55
2187,NOME 2187,2187000.55
2188,NOME 2188,2188000.55
2189,NOME 2189,2189000.55
2190,NOME 2190,2190000.55
2191,NOME 2191,2191000.55
2192,NOME 2192,2192000.55
2193,NOME 2193,2193000.55
2194,NOME 2194,2194000.55
2195,NOME 2195,2195000.55
2196,NOME 2196,2196000.55
2197,NOME 2197,2197000.55
2198,NOME 2198,2198000.55
2199,NOME 2199,2199000.55
2200,NOME 2200,2200000.55
2201,NOME 2201,2201000.55
2202,NOME 2202,2202000.55
2203,NOME 2203,2203000.55
2204,NOME 2204,2204000.55
2205,NOME 2205,2205000.55
2206,NOME 2206,2206000.55
2207,NOME 2207,2207000.55
2208,NOME 2208,2208000.55
2209,NOME 2209,2209000.55
2210,NOME 2210,2210000.55
2211,NOME 2211,2211000.55
2212,NOME 2212,2212000.55
2213,NOME 2213,2213000.55
2214,NOME 2214,2214000.55
2215,NOME 2215,2215000.55
2216,NOME 2216,2216000.55
2217,NOME 2217,2217000.55
2218,NOME 2218,2218000.55
2219,NOME 2219,2219000.55
2220,NOME 2220,2220000.55
2221,NOME 2221,2221000.55
2222,NOME 2222,2222000.55
2223,NOME 2223,2223000.55
2224,NOME 2224,2224000.55
2225,NOME 2225,2225000.55
2226,NOME 2226,2226000.55
2227,NOME 2227,2227000.55
2228,NOME 2228,2228000.55
2229,NOME 2229,2229000.55
2230,NOME 2230,2230000.55
2231,NOME 2231,2231000.55
2232,NOME 2232,2232000.55
2233,NOME 2233,2233000.55
2234,NOME 2234,2234000.55
2235,NOME 2235,2235000.55
2236,NOME 2236,2236000.55
2237,NOME 2237,2237000.55
2238,NOME 2238,2238000.55
2239,NOME 2239,2239000.55
2240,NOME 2240,2240000.55
2241,NOME 2241,2241000.55
2242,NOME 2242,2242000.55
2243,NOME 2243,2243000.55
2244,NOME 2244,2244000.55
2245,NOME 2245,2245000.55
2246,NOME 2246,2246000.55
2247,NOME 2247,2247000.55
2248,NOME 2248,2248000.55
2249,NOME 2249,2249000.55
2250,NOME 2250,2250000.55
2251,NOME 2251,2251000.55
2252,NOME 2252,2252000.55
2253,NOME 2253,2253000.55
2254,NOME 2254,2254000.55
2255,NOME 2255,2255000.55
2256,NOME 2256,2256000.55
2257,NOME 2257,2257000.55
2258,NOME 2258,2258000.55
2259,NOME 2259,2259000.55
2260,NOME 2260,2260000.55
2261,NOME 2261,2261000.55
2262,NOME 2262,2262000.55
2263,NOME 2263,2263000.55
2264,NOME 2264,2264000.55
2265,NOME 2265,2265000.55
2266,NOME 2266,2266000.55
2267,NOME 2267,2267000.55
2268,NOME 2268,2268000.55
2269,NOME 2269,2269000.55
2270,NOME 2270,2270000.55
2271,NOME 2271,2271000.55
2272,NOME 2272,2272000.55
2273,NOME 2273,2273000.55
2274,NOME 2274,2274000.55
2275,NOME 2275,2275000.55
2276,NOME 2276,2276000.55
2277,NOME 2277,2277000.55
2278,NOME 2278,2278000.55
2279,NOME 2279,2279000.55
2280,NOME 2280,2280000.55
2281,NOME 2281,2281000.55
2282,NOME 2282,2282000.55
2283,NOME 2283,2283000.55
2284,NOME 2284,2284000.55
2285,NOME 2285,2285000.55
2286,NOME 2286,2286000.55
2287,NOME 2287,2287000.55
2288,NOME 2288,2288000.55
2289,NOME 2289,2289000.55
2290,NOME 2290,2290000.55
2291,NOME 2291,2291000.55
2292,NOME 2292,2292000.55
2293,NOME 2293,2293000.55
2294,NOME 2294,2294000.55
2295,NOME 2295,2295000.55
2296,NOME 2296,2296000.55
2297,NOME 2297,2297000.55
2298,NOME 2298,2298000.55
2299,NOME 2299,2299000.55
2300,NOME 2300,2300000.55
2301,NOME 2301,2301000.55
2302,NOME 2302,2302000.55
2303,NOME 2303,2303000.55
2304,NOME 2304,2304000.55
2305,NOME 2305,2305000.55
2306,NOME 2306,2306000.55
2307,NOME 2307,2307000.55
2308,NOME 2308,2308000.55
2309,NOME 2309,2309000.55
2310,NOME 2310,2310000.55
2311,NOME 2311,2311000.55
2312,NOME 2312,2312000.55
2313,NOME 2313,2313000.55
2314,NOME 2314,2314000.55
2315,NOME 2315,2315000.55
2316,NOME 2316,2316000.55
2317,NOME 2317,2317000.55
2318,NOME 2318,2318000.55
2319,NOME 2319,2319000.55
2320,NOME 2320,2320000.55
2321,NOME 2321,2321000.55
2322,NOME 2322,2322000.55
2323,NOME 2323,2323000.55
2324,NOME 2324,2324000.55
2325,NOME 2325,2325000.55
2326,NOME 2326,2326000.55
2327,NOME 2327,2327000.55
2328,NOME 2328,2328000.55
2329,NOME 2329,2329000.55
2330,NOME 2330,2330000.55
2331,NOME 2331,2331000.55
2332,NOME 2332,2332000.55
2333,NOME 2333,2333000.55
2334,NOME 2334,2334000.55
2335,NOME 2335,2335000.55
2336,NOME 2336,2336000.55
2337,NOME 2337,2337000.55
2338,NOME 2338,2338000.55
2339,NOME 2339,2339000.55
2340,NOME 2340,2340000.55
2341,NOME 2341,2341000.55
2342,NOME 2342,2342000.55
2343,NOME 2343,2343000.55
2344,NOME 2344,2344000.55
2345,NOME 2345,2345000.55
2346,NOME 2346,2346000.55
2347,NOME 2347,2347000.55
2348,NOME 2348,2348000.55
2349,NOME 2349,2349000.55
2350,NOME 2350,2350000.55
2351,NOME 2351,2351000.55
2352,NOME 2352,2352000.55
2353,NOME 2353,2353000.55
2354,NOME 2354,2354000.55
2355,NOME 2355,2355000.55
2356,NOME 2356,2356000.55
2357,NOME 2357,2357000.55
2358,NOME 2358,2358000.55
2359,NOME 2359,2359000.55
2360,NOME 2360,2360000.55
2361,NOME 2361,2361000.55
2362,NOME 2362,2362000.55
2363,NOME 2363,2363000.55
2364,NOME 2364,2364000.55
2365,NOME 2365,2365000.55
2366,NOME 2366,2366000.55
2367,NOME 2367,2367000.55
2368,NOME 2368,2368000.55
2369,NOME 2369,2369000.55
2370,NOME 2370,2370000.55
2371,NOME 2371,2371000.55
2372,NOME 2372,2372000.55
2373,NOME 2373,2373000.55
2374,NOME 2374,2374000.55
2375,NOME 2375,2375000.55
2376,NOME 2376,2376000.55
2377,NOME 2377,2377000.55
2378,NOME 2378,2378000.55
2379,NOME 2379,2379000.55
2380,NOME 2380,2380000.55
2381,NOME 2381,2381000.55
2382,NOME 2382,2382000.55
2383,NOME 2383,2383000.55
2384,NOME 2384,2384000.55
2385,NOME 2385,2385000.55
2386,NOME 2386,2386000.55
2387,NOME 2387,2387000.55
2388,NOME 2388,2388000.55
2389,NOME 2389,2389000.55
2390,NOME 2390,2390000.55
2391,NOME 2391,2391000.55
2392,NOME 2392,2392000.55
2393,NOME 2393,2393000.55
2394,NOME 2394,2394000.55
2395,NOME 2395,2395000.55
